date,kedalaman,magnitudo,kelas
2020-03-14,71.51,4,menengah
2020-03-14,10,4.3,dangkal
2020-03-14,47.49,4.9,dangkal
2020-03-14,39.51,4.2,dangkal
2020-03-14,10,4.2,dangkal
2020-03-14,76.53,4.5,menengah
2020-03-13,181.75,4.3,menengah
2020-03-13,40.64,4.2,dangkal
2020-03-13,97.58,4.7,menengah
2020-03-13,44.65,4.6,dangkal
2020-03-12,47.07,4.3,dangkal
2020-03-12,94.26,5.2,menengah
2020-03-11,10,4.5,dangkal
2020-03-11,81.2,4.2,menengah
2020-03-11,55.11,4.6,dangkal
2020-03-10,110.48,5,menengah
2020-03-10,70.18,4.2,menengah
2020-03-10,26.18,5.7,dangkal
2020-03-10,10,5,dangkal
2020-03-10,10,4.2,dangkal
2020-03-09,63.16,4.6,dangkal
2020-03-09,10,4.1,dangkal
2020-03-09,10,4.4,dangkal
2020-03-09,159.21,4.3,menengah
2020-03-08,82.37,4,menengah
2020-03-08,104.96,4,menengah
2020-03-07,35,4.3,dangkal
2020-03-07,46.56,4.4,dangkal
2020-03-06,35,5,dangkal
2020-03-06,181.46,4.4,menengah
2020-03-05,151.05,4.2,menengah
2020-03-04,139.09,4.1,menengah
2020-03-04,116.1,4.2,menengah
2020-03-04,10,5,dangkal
2020-03-04,206.66,4.2,menengah
2020-03-03,51.67,4.1,dangkal
2020-03-03,202,4.1,menengah
2020-03-03,43.59,4.6,dangkal
2020-03-03,54.54,4.4,dangkal
2020-03-02,120.13,4.2,menengah
2020-03-02,10,4.4,dangkal
2020-03-02,449.46,4.4,dalam
2020-03-02,25.33,4.2,dangkal
2020-03-01,502.2,4.6,dalam
2020-02-29,108.86,4.3,menengah
2020-02-29,159.14,4.3,menengah
2020-02-29,136.91,5.3,menengah
2020-02-29,10,4.5,dangkal
2020-02-28,48.12,4.4,dangkal
2020-02-28,72.51,4.3,menengah
2020-02-28,93.99,5.1,menengah
2020-02-28,53.62,4.6,dangkal
2020-02-28,64.81,4.3,dangkal
2020-02-28,35,4.4,dangkal
2020-02-28,149.21,4.3,menengah
2020-02-27,10,4.9,dangkal
2020-02-27,61.95,5,dangkal
2020-02-27,142.55,4.6,menengah
2020-02-27,91.02,4.7,menengah
2020-02-26,10,4.1,dangkal
2020-02-26,56.04,4.3,dangkal
2020-02-26,100.62,4.3,menengah
2020-02-26,54,6,dangkal
2020-02-26,36.87,4.3,dangkal
2020-02-25,10,4.2,dangkal
2020-02-25,35,4.5,dangkal
2020-02-24,35,4.8,dangkal
2020-02-24,26.59,4.2,dangkal
2020-02-23,10,4.6,dangkal
2020-02-23,46.62,4.3,dangkal
2020-02-23,383.48,4.1,dalam
2020-02-23,216.17,4.1,menengah
2020-02-23,17.78,4.9,dangkal
2020-02-23,21.24,5.3,dangkal
2020-02-22,41.48,4.3,dangkal
2020-02-22,30.99,4.5,dangkal
2020-02-22,112.24,4.4,menengah
2020-02-21,104.92,4.1,menengah
2020-02-21,35,4.9,dangkal
2020-02-21,10,4.1,dangkal
2020-02-21,206.99,4.2,menengah
2020-02-21,85.77,4.2,menengah
2020-02-21,67.11,4.6,dangkal
2020-02-20,55.24,4.2,dangkal
2020-02-20,135.4,4.5,menengah
2020-02-19,48.29,4.2,dangkal
2020-02-19,30.11,4.6,dangkal
2020-02-19,122.04,4.6,menengah
2020-02-19,51.05,4.3,dangkal
2020-02-18,10,4.4,dangkal
2020-02-18,10,4.3,dangkal
2020-02-18,47.95,4.9,dangkal
2020-02-17,89.72,4.4,menengah
2020-02-17,130.47,4.5,menengah
2020-02-17,145.57,4.8,menengah
2020-02-17,47.04,4.7,dangkal
2020-02-17,178.37,4.2,menengah
2020-02-17,10,4.3,dangkal
2020-02-16,129.72,4.1,menengah
2020-02-15,10,5.6,dangkal
2020-02-15,47.38,4.5,dangkal
2020-02-15,35,4.7,dangkal
2020-02-15,35,5.4,dangkal
2020-02-15,45.51,4.7,dangkal
2020-02-15,10,4.3,dangkal
2020-02-14,156.13,4.2,menengah
2020-02-14,62.89,4.7,dangkal
2020-02-13,10,4.1,dangkal
2020-02-13,80.06,5.2,menengah
2020-02-13,14.5,4.4,dangkal
2020-02-13,10,4.1,dangkal
2020-02-12,35,4.3,dangkal
2020-02-12,119.37,4,menengah
2020-02-12,84.13,4.5,menengah
2020-02-11,10,4.1,dangkal
2020-02-11,72.06,4.2,menengah
2020-02-11,147.15,4.2,menengah
2020-02-11,319.78,4.1,dalam
2020-02-11,124.49,4.2,menengah
2020-02-11,35,4.5,dangkal
2020-02-10,146.22,4.2,menengah
2020-02-10,247.68,4.2,menengah
2020-02-10,97.75,4.7,menengah
2020-02-10,52.32,4.9,dangkal
2020-02-09,31.57,4.9,dangkal
2020-02-09,10,4.3,dangkal
2020-02-09,57.02,4.4,dangkal
2020-02-09,103.39,4.5,menengah
2020-02-09,26.74,4.2,dangkal
2020-02-08,10,4,dangkal
2020-02-08,10,4.4,dangkal
2020-02-08,10,4.2,dangkal
2020-02-08,10,4.2,dangkal
2020-02-08,10,4.1,dangkal
2020-02-08,10,4.5,dangkal
2020-02-08,10,4.9,dangkal
2020-02-08,10,5.6,dangkal
2020-02-07,35,4.3,dangkal
2020-02-07,30.35,5,dangkal
2020-02-06,35,4.2,dangkal
2020-02-06,35,4.9,dangkal
2020-02-06,25.09,4.5,dangkal
2020-02-06,530.32,4.5,dalam
2020-02-06,35,4.9,dangkal
2020-02-06,119.08,4.2,menengah
2020-02-05,592.59,4.5,dalam
2020-02-05,592.42,6.2,dalam
2020-02-05,10,4.4,dangkal
2020-02-05,85.55,4.2,menengah
2020-02-04,143.69,4.4,menengah
2020-02-04,18.79,4.5,dangkal
2020-02-04,454.24,4,dalam
2020-02-04,393.3,4.2,dalam
2020-02-04,211.03,4.2,menengah
2020-02-04,22.67,4.4,dangkal
2020-02-04,31.97,4.4,dangkal
2020-02-04,27.97,4.8,dangkal
2020-02-04,151.22,4.1,menengah
2020-02-04,53.85,4.4,dangkal
2020-02-04,182.22,4.3,menengah
2020-02-04,10,4.4,dangkal
2020-02-04,35,4.7,dangkal
2020-02-04,38.04,4.2,dangkal
2020-02-04,42.95,4.6,dangkal
2020-02-03,60.72,4.6,dangkal
2020-02-03,120.92,4.4,menengah
2020-02-03,38.98,4.4,dangkal
2020-02-03,35,4.9,dangkal
2020-02-03,27.07,5,dangkal
2020-02-02,42.1,4.3,dangkal
2020-02-02,35.74,4.9,dangkal
2020-02-01,68.89,4.7,dangkal
2020-02-01,536.01,4.1,dalam
2020-02-01,62.54,5,dangkal
2020-01-31,34.88,4.3,dangkal
2020-01-30,35,4.8,dangkal
2020-01-30,163.6,4.6,menengah
2020-01-30,35,4.5,dangkal
2020-01-29,27.01,5.8,dangkal
2020-01-29,154.72,4.3,menengah
2020-01-28,543.04,4.2,dalam
2020-01-28,89.54,4.2,menengah
2020-01-27,10,4.4,dangkal
2020-01-27,129.27,4.2,menengah
2020-01-27,89.81,4.5,menengah
2020-01-27,35,4,dangkal
2020-01-27,34.91,4.8,dangkal
2020-01-27,66.84,4.4,dangkal
2020-01-26,283.82,4.3,menengah
2020-01-25,207.05,4.1,menengah
2020-01-25,104.35,4.8,menengah
2020-01-25,10,4,dangkal
2020-01-25,274,4.2,menengah
2020-01-25,53.31,4.7,dangkal
2020-01-24,35,4.4,dangkal
2020-01-24,35,4.9,dangkal
2020-01-23,10,4.3,dangkal
2020-01-23,102.21,4.4,menengah
2020-01-22,106.74,4.7,menengah
2020-01-22,10,4.4,dangkal
2020-01-22,59.27,4.2,dangkal
2020-01-22,10,4.5,dangkal
2020-01-22,10,4.9,dangkal
2020-01-22,122.82,4.5,menengah
2020-01-21,35,4.1,dangkal
2020-01-21,28.76,4.4,dangkal
2020-01-21,35,4.3,dangkal
2020-01-21,35,4.5,dangkal
2020-01-21,159.16,4.7,menengah
2020-01-21,161.84,4.1,menengah
2020-01-21,10,4.5,dangkal
2020-01-20,172.45,4.2,menengah
2020-01-20,20.08,4.6,dangkal
2020-01-19,121.72,6.1,menengah
2020-01-19,133.84,4.5,menengah
2020-01-19,142.56,4.4,menengah
2020-01-19,69.23,4,dangkal
2020-01-19,539.86,4,dalam
2020-01-19,45.62,4.4,dangkal
2020-01-19,35,4.9,dangkal
2020-01-18,35,4.2,dangkal
2020-01-18,52.48,4.2,dangkal
2020-01-18,44,6,dangkal
2020-01-18,35,4.1,dangkal
2020-01-18,79.11,4.5,menengah
2020-01-18,53.54,4.9,dangkal
2020-01-18,10,5.1,dangkal
2020-01-17,10,4.3,dangkal
2020-01-17,10,4.7,dangkal
2020-01-17,10,4.9,dangkal
2020-01-17,52.78,4.6,dangkal
2020-01-16,10,4.9,dangkal
2020-01-16,24.44,4.3,dangkal
2020-01-16,253.39,4.1,menengah
2020-01-16,109.24,4.3,menengah
2020-01-16,10,4.1,dangkal
2020-01-16,51.44,4.2,dangkal
2020-01-16,35,4,dangkal
2020-01-15,79.91,5,menengah
2020-01-15,10,4.5,dangkal
2020-01-15,28.74,4.9,dangkal
2020-01-15,56.73,4.3,dangkal
2020-01-14,35,4.4,dangkal
2020-01-14,132.13,4.3,menengah
2020-01-13,10,4.1,dangkal
2020-01-13,126.08,4.2,menengah
2020-01-13,63.35,4.4,dangkal
2020-01-12,40.46,4.4,dangkal
2020-01-12,62.48,4.9,dangkal
2020-01-12,194.71,4,menengah
2020-01-12,158.6,4.2,menengah
2020-01-11,146.17,4.5,menengah
2020-01-11,35,4.2,dangkal
2020-01-10,62.77,4.4,dangkal
2020-01-10,44.04,4.8,dangkal
2020-01-10,75.14,4.9,menengah
2020-01-09,35,4.4,dangkal
2020-01-09,35,4.6,dangkal
2020-01-09,35,4.4,dangkal
2020-01-09,44.45,4.6,dangkal
2020-01-08,144.52,4,menengah
2020-01-08,69.72,4.6,dangkal
2020-01-08,24.27,4.4,dangkal
2020-01-08,105.69,4.4,menengah
2020-01-08,84.97,4.4,menengah
2020-01-08,134.23,4.5,menengah
2020-01-08,210.39,4.3,menengah
2020-01-08,60.22,4.5,dangkal
2020-01-08,10,4.1,dangkal
2020-01-08,33.97,4.4,dangkal
2020-01-08,35,4.3,dangkal
2020-01-07,28.42,4.6,dangkal
2020-01-07,294.39,4.4,menengah
2020-01-07,10,4.4,dangkal
2020-01-07,108.28,4.8,menengah
2020-01-07,10,4.3,dangkal
2020-01-07,17,6.3,dangkal
2020-01-06,27.85,4.2,dangkal
2020-01-06,34.44,4.3,dangkal
2020-01-05,38.11,4.9,dangkal
2020-01-05,49.36,4.6,dangkal
2020-01-05,10,4.6,dangkal
2020-01-05,35,4.4,dangkal
2020-01-05,35,4.4,dangkal
2020-01-04,84.15,4.7,menengah
2020-01-04,10,4.2,dangkal
2020-01-04,20.62,4.4,dangkal
2020-01-03,60.44,4.4,dangkal
2020-01-02,12.21,4.4,dangkal
2020-01-02,35,4.4,dangkal
2020-01-02,38.66,4.8,dangkal
2020-01-02,10,5.6,dangkal
2020-01-02,271.34,4.5,menengah
2020-01-02,10,4.3,dangkal
2020-01-01,14.08,4.4,dangkal
2020-01-01,35,4.1,dangkal
2020-01-01,39.39,4.4,dangkal
2020-01-01,141.27,4.1,menengah
2020-01-01,50.97,4.4,dangkal
