"Duration","Amplitude","Type"
"86.68","3","ROCKFALL"
"104.4","3","ROCKFALL"
"55.28","4","ROCKFALL"
"83.32","8","ROCKFALL"
"50.68","3","ROCKFALL"
"7.12","4","LF"
"143.92","14","ROCKFALL"
"94.16","3","ROCKFALL"
"115.04","3","ROCKFALL"
"95.76","4","ROCKFALL"
"134.56","5","ROCKFALL"
"82.32","3","ROCKFALL"
"83.76","9","ROCKFALL"
"68.52","3","ROCKFALL"
"105.76","4","ROCKFALL"
"86.84","3","ROCKFALL"
"40.72","3","ROCKFALL"
"42.68","3","ROCKFALL"
"83.92","5","ROCKFALL"
"80.16","3","ROCKFALL"
"84.76","3","ROCKFALL"
"140.64","6","ROCKFALL"
"40.2","3","ROCKFALL"
"53.96","3","ROCKFALL"
"77.92","3","ROCKFALL"
"103.28","7","ROCKFALL"
"93.36","3","ROCKFALL"
"54.48","3","ROCKFALL"
"90.96","3","ROCKFALL"
"105.72","8","ROCKFALL"
"53.76","3","ROCKFALL"
"28.08","3","ROCKFALL"
"102.52","3","ROCKFALL"
"134.24","23","ROCKFALL"
"80.04","4","ROCKFALL"
"92.8","8","ROCKFALL"
"97.92","4","ROCKFALL"
"30.36","3","ROCKFALL"
"78.76","3","ROCKFALL"
"60.6","3","ROCKFALL"
"32.8","3","ROCKFALL"
"41.76","3","ROCKFALL"
"66.56","3","ROCKFALL"
"43.08","3","ROCKFALL"
"72.68","3","ROCKFALL"
"69","4","ROCKFALL"
"7.08","4","MP"
"5.68","3","MP"
"5.64","3","MP"
"53.88","3","ROCKFALL"
"73.16","6","ROCKFALL"
"43.2","3","ROCKFALL"
"78.8","5","ROCKFALL"
"292.96","STRONG","TECT"
"73.16","6","TECT"
"45.08","3","TECT"
"84.36","3","ROCKFALL"
"53.68","3","TECT"
"61.16","3","TECT"
"39.44","3","TECT"
"41.96","4","TECT"
"75","3","ROCKFALL"
"41.28","3","TECT"
"46.44","4","TECT"
"73.84","3","ROCKFALL"
"60.56","3","ROCKFALL"
"86.68","5","ROCKFALL"
"56.8","5","ROCKFALL"
"65","5","ROCKFALL"
"58.2","3","ROCKFALL"
"43.32","3","TECT"
"67.32","3","ROCKFALL"
"51","15","ROCKFALL"
"59.8","3","ROCKFALL"
"40.8","3","ROCKFALL"
"55.84","3","TECT"
"93.76","12","ROCKFALL"
"84.36","7","ROCKFALL"
"73.52","3","ROCKFALL"
"62.92","3","ROCKFALL"
"68.68","6","ROCKFALL"
"87.92","3","TECT"
"90.6","6","ROCKFALL"
"46.2","4","ROCKFALL"
"88.88","3","ROCKFALL"
"93.32","3","ROCKFALL"
"73.52","3","ROCKFALL"
"91.12","4","ROCKFALL"
"116.32","3","ROCKFALL"
"49","3","ROCKFALL"
"128.44","3","ROCKFALL"
"88.36","5","ROCKFALL"
"46.36","3","ROCKFALL"
"88.84","3","ROCKFALL"
"71.84","3","ROCKFALL"
"99.28","5","ROCKFALL"
"66.68","3","ROCKFALL"
"6.32","3","MP"
"121.12","5","ROCKFALL"
"87.4","4","ROCKFALL"
"115.8","6","ROCKFALL"
"92.8","5","ROCKFALL"
"36.2","3","ROCKFALL"
"55.52","4","TECT"
"113.32","7","ROCKFALL"
"107.48","6","ROCKFALL"
"79.4","3","ROCKFALL"
"89.76","6","ROCKFALL"
"89.64","14","ROCKFALL"
"85.04","3","ROCKFALL"
"100.84","5","ROCKFALL"
"87.12","3","ROCKFALL"
"97.84","7","ROCKFALL"
"66.36","3","ROCKFALL"
"100.84","3","ROCKFALL"
"137.52","6","ROCKFALL"
"135.96","26","ROCKFALL"
"40.72","4","ROCKFALL"
"72.48","4","ROCKFALL"
"79.12","3","ROCKFALL"
"65.84","4","ROCKFALL"
"47.44","3","ROCKFALL"
"52.04","5","ROCKFALL"
"112.76","8","ROCKFALL"
"67","3","ROCKFALL"
"65.2","3","ROCKFALL"
"42.08","3","ROCKFALL"
"57.4","3","ROCKFALL"
"71.44","3","ROCKFALL"
"150.4","12","ROCKFALL"
"100.64","4","ROCKFALL"
"23.84","4","ROCKFALL"
"64.36","3","ROCKFALL"
"80.28","3","ROCKFALL"
"137.92","3","ROCKFALL"
"9.16","5","LF"
"52.64","3","ROCKFALL"
"5.8","3","MP"
"60.28","3","ROCKFALL"
"70.72","4","ROCKFALL"
"126.08","4","ROCKFALL"
"126.08","6","ROCKFALL"
"79.68","3","ROCKFALL"
"109.96","16","ROCKFALL"
"111.32","20","ROCKFALL"
"72","8","ROCKFALL"
"82.64","7","ROCKFALL"
"97.72","3","ROCKFALL"
"65.64","3","ROCKFALL"
"96.8","12","ROCKFALL"
"74.28","4","ROCKFALL"
"117.4","7","ROCKFALL"
"113.32","5","ROCKFALL"
"74.92","5","ROCKFALL"
"73.68","3","ROCKFALL"
"76.88","3","ROCKFALL"
"69.84","3","ROCKFALL"
"81.32","17","ROCKFALL"
"106.56","8","ROCKFALL"
"31.56","5","ROCKFALL"
"81.48","5","ROCKFALL"
"55.84","5","ROCKFALL"
"80.32","4","ROCKFALL"
"38.12","3","ROCKFALL"
"145","22","ROCKFALL"
"103.12","11","ROCKFALL"
"99.2","5","ROCKFALL"
"90.4","5","ROCKFALL"
"78.32","11","ROCKFALL"
"55.92","3","ROCKFALL"
"46.88","8","ROCKFALL"
"53.48","4","ROCKFALL"
"86.36","8","ROCKFALL"
"65.8","17","ROCKFALL"
"126.56","14","ROCKFALL"
"94.72","9","ROCKFALL"
"73.56","3","ROCKFALL"
"33.44","3","TECT"
"103.08","3","ROCKFALL"
"75.44","3","ROCKFALL"
"71.28","5","ROCKFALL"
"130.72","4","ROCKFALL"
"74.28","4","ROCKFALL"
"99.24","3","ROCKFALL"
"83.24","3","ROCKFALL"
"76.48","11","ROCKFALL"
"64.36","7","ROCKFALL"
"147.72","13","ROCKFALL"
"84.2","7","ROCKFALL"
"57.72","4","ROCKFALL"
"140","3","ROCKFALL"
"107.16","16","ROCKFALL"
"59.76","3","ROCKFALL"
"81.6","3","ROCKFALL"
"66.72","3","ROCKFALL"
"68.24","8","ROCKFALL"
"79.08","4","ROCKFALL"
"105.08","4","ROCKFALL"
"85","4","ROCKFALL"
"113.24","10","ROCKFALL"
"28.08","12","ROCKFALL"
"17","11","ROCKFALL"
"71.24","6","ROCKFALL"
"63.12","6","ROCKFALL"
"88.84","17","ROCKFALL"
"179.6","13","ROCKFALL"
"45.6","3","ROCKFALL"
"64.44","3","ROCKFALL"
"50.76","3","ROCKFALL"
"51.8","4","ROCKFALL"
"99.76","12","ROCKFALL"
"103.2","4","ROCKFALL"
"6.8","3","MP"
"130.96","5","ROCKFALL"
"70.28","5","ROCKFALL"
"109.16","4","ROCKFALL"
"50.84","5","ROCKFALL"
"37.16","3","ROCKFALL"
"103.8","21","ROCKFALL"
"83.12","6","ROCKFALL"
"53.36","3","ROCKFALL"
"84.64","3","ROCKFALL"
"99.36","3","ROCKFALL"
"79","5","ROCKFALL"
"50.96","4","ROCKFALL"
"73.96","3","ROCKFALL"
"79.4","8","ROCKFALL"
"97.56","5","ROCKFALL"
"78.24","5","ROCKFALL"
"74.96","9","ROCKFALL"
"124.36","19","ROCKFALL"
"221.16","4","ROCKFALL"
"60.12","3","ROCKFALL"
"123.72","5","ROCKFALL"
"102","4","ROCKFALL"
"204.32","25","ROCKFALL"
"83.44","4","ROCKFALL"
"190.24","5","ROCKFALL"
"106.56","4","ROCKFALL"
"110.88","5","ROCKFALL"
"67.6","5","ROCKFALL"
"110","5","ROCKFALL"
"108.76","7","ROCKFALL"
"113.44","4","ROCKFALL"
"158.68","9","ROCKFALL"
"90.8","3","ROCKFALL"
"109.64","4","ROCKFALL"
"104.68","6","ROCKFALL"
"114.12","5","ROCKFALL"
"100","13","ROCKFALL"
"83.32","11","ROCKFALL"
"85.52","3","ROCKFALL"
"76.68","3","ROCKFALL"
"89.56","4","ROCKFALL"
"135.76","7","ROCKFALL"
"178.12","3","ROCKFALL"
"75.72","3","ROCKFALL"
"91.2","3","ROCKFALL"
"144.84","24","ROCKFALL"
"178.76","4","ROCKFALL"
"81.52","3","ROCKFALL"
"144","4","ROCKFALL"
"80.48","5","ROCKFALL"
"65.52","8","ROCKFALL"
"11","2","LF"
"35.44","26","ROCKFALL"
"31.52","22","ROCKFALL"
"23.72","8","ROCKFALL"
"96.6","6","ROCKFALL"
"132.24","6","ROCKFALL"
"114.16","5","ROCKFALL"
"148.8","13","ROCKFALL"
"87.4","10","ROCKFALL"
"90.92","6","ROCKFALL"
"159.12","5","ROCKFALL"
"84.92","9","ROCKFALL"
"75.96","6","ROCKFALL"
"103.56","14","ROCKFALL"
"106.88","5","ROCKFALL"
"87.96","12","ROCKFALL"
"141.92","11","ROCKFALL"
"191.68","16","ROCKFALL"
"162.84","30","ROCKFALL"
"102.44","12","ROCKFALL"
"159.44","7","ROCKFALL"
"109.08","6","ROCKFALL"
"104.12","6","ROCKFALL"
"84.24","5","ROCKFALL"
"109.36","3","ROCKFALL"
"60.2","3","TECT"
"191.68","11","ROCKFALL"
"133.56","16","ROCKFALL"
"102.48","11","ROCKFALL"
"187.16","6","ROCKFALL"
"118.8","12","ROCKFALL"
"116.68","17","ROCKFALL"
"113.96","21","ROCKFALL"
"89.52","13","ROCKFALL"
"130.68","3","ROCKFALL"
"125.76","3","ROCKFALL"
"173.96","4","ROCKFALL"
"116.4","11","ROCKFALL"
"71.56","7","ROCKFALL"
"78.24","22","ROCKFALL"
"94.48","3","ROCKFALL"
"113.28","3","ROCKFALL"
"53.12","13","ROCKFALL"
"78.72","4","ROCKFALL"
"84.76","4","ROCKFALL"
"58.28","4","ROCKFALL"
"97.84","5","ROCKFALL"
"58.76","4","ROCKFALL"
"44.04","5","ROCKFALL"
"137.36","6","ROCKFALL"
"104.44","31","ROCKFALL"
"78.48","7","ROCKFALL"
"39.68","4","ROCKFALL"
"70.24","4","ROCKFALL"
"101.76","6","ROCKFALL"
"55.04","7","ROCKFALL"
"114.16","18","ROCKFALL"
"75.76","4","ROCKFALL"
"28.84","3","ROCKFALL"
"34.6","5","ROCKFALL"
"86.56","5","ROCKFALL"
"51.12","6","ROCKFALL"
"163.04","29","ROCKFALL"
"65.56","4","ROCKFALL"
"121.92","28","ROCKFALL"
"72.88","5","ROCKFALL"
"42.24","4","ROCKFALL"
"89.44","9","ROCKFALL"
"75.04","6","ROCKFALL"
"44.24","6","ROCKFALL"
"82.88","4","ROCKFALL"
"58.72","4","ROCKFALL"
"40.52","4","ROCKFALL"
"51.88","4","ROCKFALL"
"81.24","6","ROCKFALL"
"64.2","7","ROCKFALL"
"60.84","7","ROCKFALL"
"111.92","16","ROCKFALL"
"105.76","13","ROCKFALL"
"73","5","ROCKFALL"
"61.36","4","ROCKFALL"
"106.84","6","ROCKFALL"
"89.88","5","ROCKFALL"
"5.28","3","MP"
"65.96","4","ROCKFALL"
"71.88","6","ROCKFALL"
"80.88","5","ROCKFALL"
"59.16","3","TECT"
"6.32","3","MP"
"7.68","3","MP"
"93.48","4","ROCKFALL"
"58.84","4","ROCKFALL"
"87","5","ROCKFALL"
"89.68","14","ROCKFALL"
"58.6","5","ROCKFALL"
"46.72","9","ROCKFALL"
"30.12","7","ROCKFALL"
"51.4","5","ROCKFALL"
"54.68","4","ROCKFALL"
"76.32","5","ROCKFALL"
"124.56","14","ROCKFALL"
"29.4","17","ROCKFALL"
"24.44","4","ROCKFALL"
"84.04","5","ROCKFALL"
"61.24","4","ROCKFALL"
"78.76","5","ROCKFALL"
"41.88","3","ROCKFALL"
"75.52","4","ROCKFALL"
"89.04","8","ROCKFALL"
"73.28","4","ROCKFALL"
"86.12","5","ROCKFALL"
"79.12","7","ROCKFALL"
"124.52","6","ROCKFALL"
"67.36","4","ROCKFALL"
"74.32","6","ROCKFALL"
"73.36","4","ROCKFALL"
"37.28","4","ROCKFALL"
"115.32","25","ROCKFALL"
"68.76","4","ROCKFALL"
"93.4","9","ROCKFALL"
"63.08","6","ROCKFALL"
"50.6","4","ROCKFALL"
"66.36","5","ROCKFALL"
"48.44","6","TECT"
"55.76","5","ROCKFALL"
"60.4","5","ROCKFALL"
"127.6","8","ROCKFALL"
"18.12","4","ROCKFALL"
"86.84","10","ROCKFALL"
"97.48","9","ROCKFALL"
"7.12","4","MP"
"61.04","4","ROCKFALL"
"39.32","4","ROCKFALL"
"23.8","4","ROCKFALL"
"74.88","11","ROCKFALL"
"67.6","4","ROCKFALL"
"71.8","5","ROCKFALL"
"98.56","9","ROCKFALL"
"123","5","ROCKFALL"
"84.12","6","ROCKFALL"
"94.72","9","ROCKFALL"
"28.4","4","ROCKFALL"
"65.72","3","ROCKFALL"
"70.32","4","ROCKFALL"
"55.56","3","ROCKFALL"
"56.56","3","ROCKFALL"
"89.72","6","ROCKFALL"
"45.52","3","ROCKFALL"
"58.76","4","ROCKFALL"
"62.32","5","ROCKFALL"
"79.04","10","ROCKFALL"
"64.96","3","ROCKFALL"
"101.76","6","ROCKFALL"
"64.32","3","ROCKFALL"
"84.8","8","ROCKFALL"
"96.64","10","ROCKFALL"
"76.48","3","ROCKFALL"
"86.4","6","ROCKFALL"
"136.96","13","ROCKFALL"
"64.96","3","ROCKFALL"
"83.08","6","ROCKFALL"
"68.8","3","ROCKFALL"
"81.28","8","ROCKFALL"
"80.68","5","ROCKFALL"
"92.2","3","ROCKFALL"
"112.16","4","ROCKFALL"
"102.72","3","TECT"
"97.48","15","ROCKFALL"
"78.4","3","ROCKFALL"
"106.24","7","ROCKFALL"
"62.4","5","ROCKFALL"
"83.96","7","ROCKFALL"
"109.6","6","ROCKFALL"
"61.44","4","TECT"
"62.04","3","ROCKFALL"
"136.52","12","ROCKFALL"
"115.92","6","ROCKFALL"
"95.56","3","ROCKFALL"
"126.32","10","ROCKFALL"
"5.12","3","MP"
"4.8","3","MP"
"109.8","12","ROCKFALL"
"110.4","12","ROCKFALL"
"91.4","8","ROCKFALL"
"115.64","4","ROCKFALL"
"89.64","6","ROCKFALL"
"91.32","8","ROCKFALL"
"70.36","6","ROCKFALL"
"63.24","4","ROCKFALL"
"82.56","3","ROCKFALL"
"177.28","13","ROCKFALL"
"113.36","11","ROCKFALL"
"80.32","5","ROCKFALL"
"51.96","4","ROCKFALL"
"88.12","10","TECT"
"82.96","3","ROCKFALL"
"75.68","12","ROCKFALL"
"87.56","8","ROCKFALL"
"59.2","8","ROCKFALL"
"81.56","3","ROCKFALL"
"91.88","6","ROCKFALL"
"69.64","4","ROCKFALL"
"82.92","4","ROCKFALL"
"80.48","4","ROCKFALL"
"93.92","10","ROCKFALL"
"88.44","11","ROCKFALL"
"89.08","8","TECT"
"119.64","12","ROCKFALL"
"94.76","23","ROCKFALL"
"43","6","TECT"
"110.76","21","ROCKFALL"
"98.16","13","ROCKFALL"
"66.28","9","ROCKFALL"
"98.48","12","ROCKFALL"
"99.08","6","ROCKFALL"
"94.32","5","ROCKFALL"
"78.88","4","ROCKFALL"
"135.36","17","ROCKFALL"
"118.56","4","ROCKFALL"
"149.56","8","ROCKFALL"
"45.28","5","ROCKFALL"
"71","3","ROCKFALL"
"88.6","3","ROCKFALL"
"82.76","3","ROCKFALL"
"96.64","6","ROCKFALL"
"79.36","6","ROCKFALL"
"73.36","4","ROCKFALL"
"71.52","4","ROCKFALL"
"107.36","9","ROCKFALL"
"83.04","10","ROCKFALL"
"75.56","6","ROCKFALL"
"8.76","8","MP"
"6.72","3","MP"
"133.16","5","ROCKFALL"
"80","8","ROCKFALL"
"106.72","16","TECT"
"102.88","11","ROCKFALL"
"112.08","3","ROCKFALL"
"8.88","36","VTB"
"62.84","3","ROCKFALL"
"117.28","10","ROCKFALL"
"83.24","3","ROCKFALL"
"75.48","3","ROCKFALL"
"89.08","9","ROCKFALL"
"69.44","3","ROCKFALL"
"94.2","4","ROCKFALL"
"42.4","4","ROCKFALL"
"94","5","ROCKFALL"
"81.8","7","ROCKFALL"
"113","6","ROCKFALL"
"77.44","8","ROCKFALL"
"114.48","4","ROCKFALL"
"116.6","13","ROCKFALL"
"102.64","16","ROCKFALL"
"106.68","13","ROCKFALL"
"82.12","3","ROCKFALL"
"97.04","7","ROCKFALL"
"118.52","8","ROCKFALL"
"121.8","4","ROCKFALL"
"112.08","16","ROCKFALL"
"132.28","5","ROCKFALL"
"93.52","6","ROCKFALL"
"101.12","25","ROCKFALL"
"145.6","5","ROCKFALL"
"51.76","5","ROCKFALL"
"107.04","6","ROCKFALL"
"113.16","26","ROCKFALL"
"88.4","6","ROCKFALL"
"86.36","7","ROCKFALL"
"98.12","11","ROCKFALL"
"56.84","5","ROCKFALL"
"111.4","16","ROCKFALL"
"6.72","3","MP"
"7.72","5","MP"
"75.6","9","ROCKFALL"
"93.32","14","ROCKFALL"
"72.36","7","ROCKFALL"
"56.92","3","ROCKFALL"
"96.12","18","ROCKFALL"
"110.96","8","ROCKFALL"
"75.2","3","ROCKFALL"
"90.96","3","ROCKFALL"
"87.6","15","ROCKFALL"
"102.04","3","ROCKFALL"
"101.76","15","ROCKFALL"
"61.16","5","ROCKFALL"
"84.2","5","ROCKFALL"
"98.24","12","ROCKFALL"
"6.72","3","MP"
"104.88","3","ROCKFALL"
"88.28","3","ROCKFALL"
"63.48","4","ROCKFALL"
"83.68","3","ROCKFALL"
"68.88","3","ROCKFALL"
"153.64","3","ROCKFALL"
"126.12","11","ROCKFALL"
"118","6","ROCKFALL"
"106.36","3","ROCKFALL"
"56.76","5","ROCKFALL"
"105.76","21","ROCKFALL"
"91.4","6","ROCKFALL"
"95.84","10","ROCKFALL"
"72.84","3","ROCKFALL"
"116.92","3","ROCKFALL"
"67.32","3","ROCKFALL"
"111.52","6","ROCKFALL"
"104.92","3","ROCKFALL"
"41.92","3","ROCKFALL"
"155.4","9","ROCKFALL"
"71.72","3","ROCKFALL"
"51.4","3","ROCKFALL"
"94.56","5","ROCKFALL"
"99.08","12","ROCKFALL"
"25.8","3","ROCKFALL"
"7.8","3","MP"
"29.64","21","ROCKFALL"
"121.24","5","ROCKFALL"
"59.68","6","ROCKFALL"
"117.56","3","ROCKFALL"
"28.88","3","ROCKFALL"
"75.6","3","ROCKFALL"
"104.96","6","ROCKFALL"
"72.6","4","ROCKFALL"
"15.32","3","ROCKFALL"
"74.68","5","ROCKFALL"
"43.6","3","ROCKFALL"
"95","6","ROCKFALL"
"58.64","3","ROCKFALL"
"67.64","6","ROCKFALL"
"131.12","18","ROCKFALL"
"56.72","3","ROCKFALL"
"35.08","9","ROCKFALL"
"109.56","13","ROCKFALL"
"22.96","7","ROCKFALL"
"","","AUTO"
"93.68","9","ROCKFALL"
"108.72","16","ROCKFALL"
"120.72","6","ROCKFALL"
"91.12","3","ROCKFALL"
"122.36","14","ROCKFALL"
"131.2","7","ROCKFALL"
"94.48","9","ROCKFALL"
"64.4","3","ROCKFALL"
"142.92","13","ROCKFALL"
"120.04","30","ROCKFALL"
"142.2","5","ROCKFALL"
"116.6","3","ROCKFALL"
"158.32","7","ROCKFALL"
"89.72","3","ROCKFALL"
"93","10","ROCKFALL"
"59.04","4","ROCKFALL"
"110.48","3","ROCKFALL"
"109.4","3","ROCKFALL"
"122.24","4","ROCKFALL"
"115.52","4","ROCKFALL"
"99.04","3","ROCKFALL"
"35.8","4","ROCKFALL"
"88.04","3","ROCKFALL"
"88.08","7","ROCKFALL"
"58.44","3","ROCKFALL"
"125.08","4","ROCKFALL"
"154","11","ROCKFALL"
"97.2","10","ROCKFALL"
"100.4","8","ROCKFALL"
"96.28","3","ROCKFALL"
"100.6","3","ROCKFALL"
"82.4","4","ROCKFALL"
"105.96","15","ROCKFALL"
"103.64","3","ROCKFALL"
"117.28","4","ROCKFALL"
"66.48","3","ROCKFALL"
"85.48","3","ROCKFALL"
"118.36","14","ROCKFALL"
"44.52","3","ROCKFALL"
"76.12","3","ROCKFALL"
"103.88","6","ROCKFALL"
"29.04","3","ROCKFALL"
"108.16","3","ROCKFALL"
"95.2","3","ROCKFALL"
"55.76","3","ROCKFALL"
"115.76","10","ROCKFALL"
"134","6","ROCKFALL"
"57.68","6","ROCKFALL"
"111.08","5","ROCKFALL"
"90.24","13","ROCKFALL"
"97.64","10","ROCKFALL"
"57.88","3","ROCKFALL"
"154.48","3","ROCKFALL"
"170.92","5","ROCKFALL"
"87.72","3","ROCKFALL"
"112.84","3","ROCKFALL"
"100.32","7","ROCKFALL"
"110","3","ROCKFALL"
"53.08","3","ROCKFALL"
"119.16","3","ROCKFALL"
"65.52","3","ROCKFALL"
"86.68","3","ROCKFALL"
"80.56","12","ROCKFALL"
"208.96","39","ROCKFALL"
"113.8","9","ROCKFALL"
"104.92","3","ROCKFALL"
"144.68","10","ROCKFALL"
"139.92","3","ROCKFALL"
"130.4","5","ROCKFALL"
"182.24","7","ROCKFALL"
"196.68","16","ROCKFALL"
"144.44","14","ROCKFALL"
"100.2","3","ROCKFALL"
"69.64","5","ROCKFALL"
"94.08","11","ROCKFALL"
"101.96","6","ROCKFALL"
"212.8","9","ROCKFALL"
"144.52","4","ROCKFALL"
"181.52","3","ROCKFALL"
"206.6","6","TECT"
"6.8","4","MP"
"78.4","3","ROCKFALL"
"195.92","12","ROCKFALL"
"106.28","3","ROCKFALL"
"92.24","4","ROCKFALL"
"121","3","ROCKFALL"
"89.72","9","ROCKFALL"
"104.36","10","ROCKFALL"
"118.28","3","ROCKFALL"
"115.12","3","ROCKFALL"
"139.64","14","ROCKFALL"
"191.76","9","ROCKFALL"
"104.04","8","ROCKFALL"
"118.68","24","ROCKFALL"
"103.24","4","ROCKFALL"
"155.48","10","ROCKFALL"
"149.76","5","ROCKFALL"
"104.96","6","ROCKFALL"
"110.28","17","ROCKFALL"
"156.36","4","ROCKFALL"
"141.24","10","ROCKFALL"
"159.2","3","ROCKFALL"
"122.08","13","ROCKFALL"
"147.32","15","ROCKFALL"
"112.88","8","ROCKFALL"
"91.84","3","ROCKFALL"
"148.28","3","ROCKFALL"
"77.84","4","ROCKFALL"
"125.92","5","ROCKFALL"
"77.16","3","ROCKFALL"
"79.96","3","ROCKFALL"
"95.68","5","ROCKFALL"
"129.72","6","ROCKFALL"
"92.76","3","ROCKFALL"
"172.6","6","ROCKFALL"
"149.92","8","ROCKFALL"
"66.2","3","ROCKFALL"
"64.96","3","ROCKFALL"
"69.64","5","ROCKFALL"
"121.88","3","ROCKFALL"
"73.52","3","ROCKFALL"
"73","3","ROCKFALL"
"57.8","3","ROCKFALL"
"80.28","3","ROCKFALL"
"96.28","5","ROCKFALL"
"115.76","6","ROCKFALL"
"131.32","7","ROCKFALL"
"112.64","5","ROCKFALL"
"111.16","11","ROCKFALL"
"138.28","5","ROCKFALL"
"132.64","5","ROCKFALL"
"192.48","4","ROCKFALL"
"69.8","3","ROCKFALL"
"89.32","3","ROCKFALL"
"91.72","6","ROCKFALL"
"100.92","4","ROCKFALL"
"80.68","8","ROCKFALL"
"126.4","7","ROCKFALL"
"123.36","3","ROCKFALL"
"95.4","3","ROCKFALL"
"66.08","3","ROCKFALL"
"76.44","3","ROCKFALL"
"75.4","3","ROCKFALL"
"91.12","4","ROCKFALL"
"164","18","ROCKFALL"
"","","AUTO"
"86.96","4","ROCKFALL"
"114.4","12","ROCKFALL"
"113.04","14","ROCKFALL"
"","","AUTO"
"148.04","14","ROCKFALL"
"","","AUTO"
"53.92","7","ROCKFALL"
"128.36","10","ROCKFALL"
"86.32","8","ROCKFALL"
"88.16","6","ROCKFALL"
"5.08","3","MP"
"165.92","29","ROCKFALL"
"91.48","4","ROCKFALL"
"88.08","4","ROCKFALL"
"83.4","4","ROCKFALL"
"122.28","6","ROCKFALL"
"150.12","6","ROCKFALL"
"103.28","14","ROCKFALL"
"46.12","4","ROCKFALL"
"93.2","12","ROCKFALL"
"108.12","10","ROCKFALL"
"85.4","4","ROCKFALL"
"89.92","13","ROCKFALL"
"97.48","11","ROCKFALL"
"100.12","7","ROCKFALL"
"66.28","3","ROCKFALL"
"97.56","4","ROCKFALL"
"110.16","14","ROCKFALL"
"219.56","5","ROCKFALL"
"124.48","4","ROCKFALL"
"86.88","4","ROCKFALL"
"88.08","10","ROCKFALL"
"185.2","11","ROCKFALL"
"214.76","3","ROCKFALL"
"104.32","5","ROCKFALL"
"101.76","10","ROCKFALL"
"136.08","31","ROCKFALL"
"134.44","3","ROCKFALL"
"136.48","5","ROCKFALL"
"164.36","5","ROCKFALL"
"89.48","5","ROCKFALL"
"119.8","3","ROCKFALL"
"134.96","9","ROCKFALL"
"20","3","ROCKFALL"
"186.12","6","ROCKFALL"
"91","4","ROCKFALL"
"26.04","3","ROCKFALL"
"69.28","2","TECT"
"69.96","8","ROCKFALL"
"145.56","12","ROCKFALL"
"96.56","5","ROCKFALL"
"107.04","4","ROCKFALL"
"127.44","5","ROCKFALL"
"165.56","16","ROCKFALL"
"90.44","8","ROCKFALL"
"117.72","12","ROCKFALL"
"95.44","6","ROCKFALL"
"111.96","8","ROCKFALL"
"40.32","4","ROCKFALL"
"83.84","3","ROCKFALL"
"128","4","ROCKFALL"
"103","17","ROCKFALL"
"73.6","6","ROCKFALL"
"95.68","10","ROCKFALL"
"58.88","5","ROCKFALL"
"37.76","3","ROCKFALL"
"58.56","4","ROCKFALL"
"65.6","3","ROCKFALL"
"69.76","5","ROCKFALL"
"78.4","8","ROCKFALL"
"101.76","15","ROCKFALL"
"86.4","7","ROCKFALL"
"54.72","4","ROCKFALL"
"85.44","10","ROCKFALL"
"80","3","ROCKFALL"
"101.44","10","ROCKFALL"
"51.52","3","ROCKFALL"
"51.84","3","ROCKFALL"
"89.6","13","ROCKFALL"
"74.88","6","ROCKFALL"
"51.84","4","ROCKFALL"
"95.36","12","ROCKFALL"
"125.92","10","ROCKFALL"
"99.2","7","ROCKFALL"
"92.8","5","ROCKFALL"
"88.32","3","ROCKFALL"
"71.04","4","ROCKFALL"
"75.52","5","ROCKFALL"
"131.2","4","ROCKFALL"
"77.44","5","ROCKFALL"
"10.72","3","MP"
"72","3","ROCKFALL"
"97.28","4","ROCKFALL"
"80.32","9","ROCKFALL"
"154.88","4","ROCKFALL"
"60.16","4","ROCKFALL"
"71.04","4","ROCKFALL"
"100.8","3","ROCKFALL"
"104.96","4","ROCKFALL"
"66.56","3","ROCKFALL"
"10.08","10","MP"
"63.04","4","ROCKFALL"
"129.92","8","ROCKFALL"
"66.88","3","ROCKFALL"
"116.48","5","ROCKFALL"
"89.92","7","ROCKFALL"
"80","7","ROCKFALL"
"85.76","6","ROCKFALL"
"149.12","22","ROCKFALL"
"95.68","5","ROCKFALL"
"108.8","9","ROCKFALL"
"101.12","4","ROCKFALL"
"67.2","4","ROCKFALL"
"101.76","4","ROCKFALL"
"108.8","9","ROCKFALL"
"85.76","3","ROCKFALL"
"114.24","6","ROCKFALL"
"140.8","35","ROCKFALL"
"102.4","6","ROCKFALL"
"87.68","4","ROCKFALL"
"78.72","4","ROCKFALL"
"52.48","3","ROCKFALL"
"118.4","7","ROCKFALL"
"71.36","5","ROCKFALL"
"8.84","7","MP"
"78.4","15","ROCKFALL"
"102.72","5","ROCKFALL"
"80.96","3","ROCKFALL"
"67.2","4","ROCKFALL"
"96.32","16","ROCKFALL"
"101.76","4","ROCKFALL"
"87.04","12","ROCKFALL"
"129.92","8","ROCKFALL"
"139.52","5","ROCKFALL"
"99.84","5","ROCKFALL"
"120.96","4","ROCKFALL"
"106.24","8","ROCKFALL"
"101.76","13","ROCKFALL"
"96","7","ROCKFALL"
"72","10","ROCKFALL"
"83.84","4","ROCKFALL"
"110.72","15","ROCKFALL"
"87.68","4","ROCKFALL"
"76.16","8","ROCKFALL"
"112","5","ROCKFALL"
"61.44","13","ROCKFALL"
"50.88","4","ROCKFALL"
"70.08","11","ROCKFALL"
"111.04","12","ROCKFALL"
"64.32","11","ROCKFALL"
